address,in_cluster_with_risky,max_daily_tx_count,small_transfer_count,idle_days,contract_interactions_count,time_since_last_tx,token_diversity,token_holdings_count,balance_eth,tx_count,tx_in_count,tx_out_count,avg_tx_value,max_tx_value,activity_days,label,is_mixer
0x99bad2f2fe5856a02489440568d22fc8852deab5,0,0.0,0.0,0.0,0,189621259.93508056,0.0,0.0,0.0,0.0,,0,0.0,-1.0,-1.0,Dodgy,False
0xe2eeb03a93343b21dd39f201bb2803d8ef779b19,0,19.0,17.0,2.0,0,213580039.0,2.0,2.770135356,21.315424882,8.0,17.0,2,2.77013536,21.31542488,-1.0,Dodgy,False
0x8d15adf29d440d56c5043943410cb65181f010eb,0,0.0,0.0,0.0,0,189621259.93508056,0.0,0.0,0.0,0.0,,0,0.0,-1.0,-1.0,Dodgy,False
0x1b6b664b91081b34ca8c7cdf22618e6a547d7947,0,0.0,0.0,0.0,0,189621259.93508056,0.0,0.0,0.0,0.0,,0,0.0,-1.0,-1.0,Dodgy,False
0xd9566c3a374c085bae0365a00399872b7d20ed6b,0,18.0,13.0,5.0,0,232287442.0,1.0,0.2681925944444445,0.79895,2.0,13.0,5,0.26819259,0.79895,-1.0,Dodgy,False
0xfc6bb078ec56c85e8f7addfed0f2de6cb86ee3c3,1,16.0,10.0,6.0,0,210555566.0,3.0,0.0567375875,0.3,12.0,10.0,6,0.07565012,0.3,-1.0,Dodgy,False
0x4886df279cc4946941e26de30b4011a2e92d2009,0,4.0,3.0,1.0,0,130212324.0,3.0,0.752658068,1.504633636,3.0,3.0,1,0.75265807,1.50463364,-1.0,Dodgy,False
0xd0cc2b24980cbcca47ef755da88b220a82291407,1,87.0,21.0,66.0,52,245278335.0,49.0,8.438325512886701,266.0,7.0,21.0,66,20.97526627,266.0,-1.0,Dodgy,False
0x1f482b4fff9bd0054242d42cc3339fa2957d4227,0,91.0,55.0,36.0,32,157951305.0,15.0,1.0587520978565248,48.0,9.0,55.0,36,1.63299052,48.0,-1.0,Dodgy,False
0x23e34bbccb320951d8d5db864cce0ba9452ae663,0,0.0,0.0,0.0,0,189621259.93508056,0.0,0.0,0.0,0.0,,0,0.0,-1.0,-1.0,Dodgy,False
0xc7a25050f5f067762e070dfbc3198b9dfd6a2ad1,0,0.0,0.0,0.0,0,189621259.93508056,0.0,0.0,0.0,0.0,,0,0.0,-1.0,-1.0,Dodgy,False
0x93cf4d6de98478cf5b404304c45c8b4363bf10fb,0,0.0,0.0,0.0,0,189621259.93508056,0.0,0.0,0.0,0.0,,0,0.0,-1.0,-1.0,Dodgy,False
0x7fc94073a3adf4553d59d09e0b0808bb9d408735,0,3.0,2.0,1.0,0,213208880.0,2.0,0.1330463333333333,0.199139,3.0,2.0,1,0.13304633,0.199139,-1.0,Dodgy,False
0x552c94e34f62ca14d9f2bec6f1e59b11efb25b89,0,0.0,0.0,0.0,0,189621259.93508056,0.0,0.0,0.0,0.0,,0,0.0,-1.0,-1.0,Dodgy,False
0x2519a00724ca9d3cdf1fe5f9995d2ee886f48fea,0,0.0,0.0,0.0,0,189621259.93508056,0.0,0.0,0.0,0.0,,0,0.0,-1.0,-1.0,Dodgy,False
0x166cdb9e8ffb1588ec016bd6684eb5aa437e9305,0,0.0,0.0,0.0,0,189621259.93508056,0.0,0.0,0.0,0.0,,0,0.0,-1.0,-1.0,Dodgy,False
0x3f796b2b5c7c5b87f6885b3160a2261d463b46cc,0,10.0,4.0,6.0,0,211209642.0,1.0,0.260765164,0.5865355,7.0,4.0,6,0.26076516,0.5865355,-1.0,Dodgy,False
0x3d89bd83add0d4f54aa84943c2241d27e3866d8c,0,0.0,0.0,0.0,0,189621259.93508056,0.0,0.0,0.0,0.0,,0,0.0,-1.0,-1.0,Dodgy,False
0x62b7da1757d46422a79b8c790b0aab0f86b86f5d,0,4.0,3.0,1.0,0,214516963.0,2.0,1.490015805,2.97999696,3.0,3.0,1,1.49001581,2.97999696,-1.0,Dodgy,False
0x4113c6ce4fb936d087e92a55d5b3bfdd275b1d3f,1,181.0,109.0,72.0,64,222985258.0,56.0,2.390844429540481,199.5886390819277,14.0,109.0,72,3.69865677,199.58863908,-1.0,Dodgy,False
0x6d08f8573e742db3eb88d8c545971e4dc9668528,1,19.0,9.0,10.0,0,211306470.0,1.0,3.448484155442953,10.80571220851724,10.0,9.0,10,3.44848416,10.80571221,-1.0,Dodgy,False
0x8e4a9f46499d34e2cd3c7068e492a67cb6049e67,0,5.0,3.0,2.0,0,214517543.0,2.0,0.4002068,0.50286212,2.0,3.0,2,0.4002068,0.50286212,-1.0,Dodgy,False
0x88c2a596eb0bc49b237baea9f2deb41c3125c4cf,0,2.0,1.0,1.0,0,214478641.0,1.0,0.4998424999999999,0.5,2.0,1.0,1,0.4998425,0.5,-1.0,Dodgy,False
0x9b6e8391f1d660141ea45ae9f28f247a9a862795,0,2.0,1.0,1.0,0,214478644.0,2.0,0.6398425,0.64,2.0,1.0,1,0.6398425,0.64,-1.0,Dodgy,False
0x2f0d741580d9dbc27e51e5dbe83f5797f868c2e0,1,7.0,4.0,3.0,0,208020349.0,2.0,0.6083212142857144,2.15054675,5.0,4.0,3,0.60832121,2.15054675,-1.0,Dodgy,False
0x94ff38c3e18bb715cd9061810942d16a587c6566,0,3.0,1.0,2.0,0,113467373.0,1.0,0.4656598363209216,0.7,3.0,1.0,2,0.46565984,0.7,-1.0,Dodgy,False
0x98a630280447461ab2156919b0941ebdeae5bc41,0,3.0,1.0,2.0,0,214600825.0,1.0,0.3296779999999999,0.495,1.0,1.0,2,0.329678,0.495,-1.0,Dodgy,False
0x3dcf0aa2d91376f974678f509f2e69c88467089c,0,0.0,0.0,0.0,0,189621259.93508056,0.0,0.0,0.0,0.0,,0,0.0,-1.0,-1.0,Dodgy,False
0x08afea4ec3659a2e478f81fef2b784176a0b7d2f,0,4.0,3.0,1.0,0,203502570.0,2.0,1.04978475,2.099139,3.0,3.0,1,1.04978475,2.099139,-1.0,Dodgy,False
0xe08c6d06107ff83a2be9177e2dbe91c87f0a9914,0,2.0,1.0,1.0,0,41053008.0,1.0,0.589227193649243,0.59,2.0,1.0,1,0.58922719,0.59,-1.0,Dodgy,False
0x85c0bf4bf1caa0673549e5de3abb75013cc3c105,0,0.0,0.0,0.0,0,189621259.93508056,0.0,0.0,0.0,0.0,,0,0.0,-1.0,-1.0,Dodgy,False
0x91e5abcc8f5e9a32a3407f71d6d63d28ca10756d,0,0.0,0.0,0.0,0,189621259.93508056,0.0,0.0,0.0,0.0,,0,0.0,-1.0,-1.0,Dodgy,False
0xdc92cff564547691c1649d4ee44878979e47bf41,1,3.0,1.0,2.0,0,214662537.0,1.0,1.5252806666666665,2.288005,2.0,1.0,2,1.52528067,2.288005,-1.0,Dodgy,False
0xe575d2262f516a392e018bd5db9afbc6ae656c92,0,4.0,1.0,3.0,0,10523755.0,1.0,0.0340317063783882,0.07,4.0,1.0,3,0.03403171,0.07,-1.0,Dodgy,False
0xc90cebb23c12669fcd7f9d50dd54465546085967,0,0.0,0.0,0.0,0,189621259.93508056,0.0,0.0,0.0,0.0,,0,0.0,-1.0,-1.0,Dodgy,False
0xfa609c2440672e85c08ac80fbeeb5c608a65afed,0,2.0,1.0,1.0,0,205734246.0,1.0,0.56083624,0.56167248,2.0,1.0,1,0.56083624,0.56167248,-1.0,Dodgy,False
0x49338b0ec149697b3bbb08909ba860f23eaca1ca,0,4.0,1.0,3.0,0,8069268.0,2.0,0.2555666298234227,0.5116202,4.0,1.0,3,0.25556663,0.5116202,-1.0,Dodgy,False
0x3c4385ea6b6105967a68e8202f6818cab642004c,0,3.0,1.0,2.0,0,214185343.0,2.0,0.7837014966666667,1.17581558,2.0,1.0,2,0.7837015,1.17581558,-1.0,Dodgy,False
0xb4c9d8a5812a024bdb177991af256da144776033,0,0.0,0.0,0.0,0,189621259.93508056,0.0,0.0,0.0,0.0,,0,0.0,-1.0,-1.0,Dodgy,False
0x5dd0d183e627d790669205705646d5e9f9394bef,0,0.0,0.0,0.0,0,189621259.93508056,0.0,0.0,0.0,0.0,,0,0.0,-1.0,-1.0,Dodgy,False
0xa7993bc6f5bb3f90f69e8583cd746f277d95aaf0,1,99.0,49.0,50.0,37,195855279.0,30.0,0.0413759257989188,1.6449791714,13.0,49.0,50,0.06606801,1.64497917,-1.0,Dodgy,False
0x7bcac19e6b5ea7d86b3bf5122d4b20010f535bb7,0,75.0,27.0,48.0,40,159146715.0,15.0,9.461625356622514,367.0,8.0,27.0,48,20.27491148,367.0,-1.0,Dodgy,False
0x03b5eeaf92c228f4da2b42468c15339d7873bbe5,0,2.0,1.0,1.0,0,214631507.0,1.0,0.0297585,0.03,2.0,1.0,1,0.0297585,0.03,-1.0,Dodgy,False
0x6a1e30ec57dd27e9ad25eca7226bc023b5069f85,0,11.0,8.0,3.0,0,213942271.0,2.0,1.003910910909091,4.02815017,5.0,8.0,3,1.00391091,4.02815017,-1.0,Dodgy,False
0x026e78f168df546aabb2733b37920c55b335be80,1,129.0,59.0,70.0,59,213832699.0,2.0,0.9760663519379844,21.5,6.0,59.0,70,1.79875085,21.5,-1.0,Dodgy,False
0x058e49378461c239dae065114cd9fa1c0dbc25c1,1,53.0,41.0,12.0,0,212887553.0,1.0,1.922307946611116,48.136399945194576,12.0,41.0,12,1.95927541,48.13639995,-1.0,Dodgy,False
0x890bce348bae449df3783ba0e1c7eb82c557e2e8,0,42.0,42.0,0.0,0,213413313.0,1.0,0.8508855168309524,8.1,7.0,42.0,0,0.85088552,8.1,-1.0,Dodgy,False
0x446143204482cc0cea4d71fffa9b6d94aa607ad5,0,22.0,21.0,1.0,1,213391185.0,0.0,2.22789525662737,24.50632282290108,2.0,21.0,1,2.22789526,24.50632282,-1.0,Dodgy,False
0x3d6dc98270fccd8f6a2f53bbe125463d6c82094b,0,10.0,9.0,1.0,0,197249388.0,1.0,2.3861778196,11.930458598,3.0,9.0,1,2.38617782,11.9304586,-1.0,Dodgy,False
0x0bb8dc8dfbdfba65bcbea3e5dfda67bf7331bf19,0,37.0,28.0,9.0,0,211015783.0,5.0,5.623710109051547,38.175,29.0,28.0,9,5.62371011,38.175,-1.0,Dodgy,False
0xa53035d2ba8c1d53c50f54eb409d3856eb0b3e45,0,8.0,7.0,1.0,0,213390078.0,0.0,1.082300965,4.32867886,2.0,7.0,1,1.08230096,4.32867886,-1.0,Dodgy,False
0x8d77f51be1173f90ecdeab7199e1d4ba12afdc08,0,10.0,9.0,1.0,0,213390011.0,0.0,0.8228666539999999,4.11380827,2.0,9.0,1,0.82286665,4.11380827,-1.0,Dodgy,False
0x75855a2c5cd3de7c7d7d1a0fa9a9e5dbcc6eed87,0,179.0,38.0,141.0,136,239294711.0,25.0,0.4637290026868033,53.0,5.0,38.0,141,1.93040678,53.0,-1.0,Dodgy,False
0xf30fbbed70f2d9c40e9195f05318e01d795eba10,0,7.0,6.0,1.0,0,197248817.0,1.0,3.5869349428571433,12.5538418,2.0,6.0,1,3.58693494,12.5538418,-1.0,Dodgy,False
0xd13b2d98852df7191f2004ee183a7a1a352e11e9,1,236.0,59.0,177.0,166,195868445.0,15.0,3.567959542662315,111.63621479,33.0,59.0,177,12.20345583,111.63621479,-1.0,Dodgy,False
0xb7741854bdb50e086a85722f6e280cd0515b9230,0,6.0,5.0,0.0,1,104517912.0,0.0,0.2034760095927102,0.5,6.0,5.0,0,0.24417121,0.5,-1.0,Dodgy,False
0x7355e49ba13082d3f83fd828ee6fda39738f1e55,0,12.0,11.0,0.0,1,90044820.0,0.0,0.1220736752728115,0.1713003408876783,7.0,11.0,0,0.13317128,0.17130034,-1.0,Dodgy,False
0x2664c334c46635f7845487d3bab16992fc83a93e,1,289.0,5.0,284.0,24,213366252.0,5.0,108.47327076124569,13000.0,4.0,5.0,284,117.85253853,13000.0,-1.0,Dodgy,False
0xa184edd5d3ceb61029f613d6482d133b20d6174f,0,17.0,16.0,1.0,0,210109049.0,0.0,3.914464330364201,33.27190730809571,3.0,16.0,1,3.91446433,33.27190731,-1.0,Dodgy,False
0xcbe12a36f6569ae58c03820ede9519020d76ecea,0,4.0,3.0,1.0,0,213391783.0,1.0,31.9847375,63.96895,2.0,3.0,1,31.9847375,63.96895,-1.0,Dodgy,False
0x1d024825cd31b78bb07caa42251b7ba3a71db9ef,0,9.0,8.0,1.0,0,210630724.0,0.0,3.5637455555555553,16.03633,5.0,8.0,1,3.56374556,16.03633,-1.0,Dodgy,False
0x540f17317e58afa89a24c89c5df468affab64a09,0,2.0,1.0,0.0,2,213828513.0,0.0,0.0,0.0,2.0,1.0,0,0.0,0.0,-1.0,Dodgy,False
0xdd88afc7cbba595589d8353bc7f4f7de69e9c4d8,1,6.0,1.0,5.0,0,192999874.0,3.0,64.94222279618326,194.8288208885498,2.0,1.0,5,64.9422228,194.82882089,-1.0,Dodgy,False
0xb00548770ea87482f024cd4292a975fea72e8f01,1,646.0,56.0,591.0,499,55998624.0,56.0,0.6357089774752176,50.0,12.0,56.0,591,2.79365986,50.0,-1.0,Dodgy,False
0x81e7eae5baa0979398ba5c4b09cafcb8c690062b,0,11.0,10.0,1.0,0,210112812.0,1.0,3.4340039969431064,18.885982483187085,2.0,10.0,1,3.434004,18.88598248,-1.0,Dodgy,False
0xa2220d18c3fa1c2251c92737be3e4102fabdff06,1,150.0,60.0,90.0,42,198366913.0,80.0,0.2940468012175887,4.0967075,43.0,60.0,90,0.40465156,4.0967075,-1.0,Dodgy,False
0x641b92e0777e6a3e7400414925cd03bbe888ca71,0,5.0,4.0,1.0,0,212972942.0,1.0,1.79883,4.494,2.0,4.0,1,1.79883,4.494,-1.0,Dodgy,False
0x0697df7dc18a02b7357b742363f23af5994cb6ea,0,3.0,2.0,1.0,0,212972854.0,0.0,2.2979499999999997,3.44385,2.0,2.0,1,2.29795,3.44385,-1.0,Dodgy,False
0xc0c5df99f32b0444901071593040528fd620a714,0,11.0,10.0,1.0,0,210653588.0,0.0,2.682742560909091,14.754653585,3.0,10.0,1,2.68274256,14.75465358,-1.0,Dodgy,False
0x0929afccd8aef2fabac1c7e96bfdbf5cb84689ee,0,8.0,7.0,1.0,0,210651158.0,1.0,3.635267375,14.540639,2.0,7.0,1,3.63526738,14.540639,-1.0,Dodgy,False
0x2cdf611af8cf6c6a79105dae3b4565af906ff9ca,0,20.0,11.0,9.0,0,211985329.0,1.0,1.1013503290000002,4.99,12.0,11.0,9,1.10135033,4.99,-1.0,Dodgy,False
0xbed5ee171d35382027884391d0ff49e08bc8942a,0,12.0,10.0,2.0,0,208126547.0,0.0,0.4030798333333333,2.4,10.0,10.0,2,0.43972345,2.4,-1.0,Dodgy,False
0x2846418ac4626b425554768f5702217f63d77a57,1,266.0,112.0,154.0,147,195709090.0,3.0,2.569550312209251,134.0,14.0,112.0,154,5.79237613,134.0,-1.0,Dodgy,False
0xb9f97b369f81efc6cf0115af30173dc16876ef9e,0,3.0,1.0,2.0,0,204398290.0,0.0,0.7464775733333333,1.12,2.0,1.0,2,0.74647757,1.12,-1.0,Dodgy,False
0xa13f038e4a92a2f7b77bf665f4b6487a021a24e0,1,119.0,43.0,76.0,52,174162971.0,140.0,29.227775645568386,680.0,15.0,43.0,76,51.91201943,680.0,-1.0,Dodgy,False
0x759c2d713f89fef9b73418d4db7cda16f2bc8c26,0,39.0,18.0,21.0,0,194020455.0,1.0,2.1136372646153845,21.995,10.0,18.0,21,2.11363726,21.995,-1.0,Dodgy,False
0xf94b8e0ceba6dcd1b888fe02141dd9d0b8e67715,0,97.0,47.0,50.0,2,182563148.0,1.0,0.655379534820322,6.0,36.0,47.0,50,0.65537953,6.0,-1.0,Dodgy,False
0x504c839db36171d13f1b78ab323cf3ea084995fa,0,2.0,1.0,1.0,0,212877395.0,0.0,2.6495695,2.65,2.0,1.0,1,2.6495695,2.65,-1.0,Dodgy,False
0x5c5452d1a4fb7175812de3b4a4f1c34d5bc5a261,0,0.0,0.0,0.0,0,189621259.93508056,0.0,0.0,0.0,0.0,,0,0.0,-1.0,-1.0,Dodgy,False
0x520c7dd3d265b6edd88c623d4c9eddacbf082ea6,0,8.0,2.0,6.0,0,211639972.0,0.0,0.31926125,0.75,4.0,2.0,6,0.31926125,0.75,-1.0,Dodgy,False
0x362f1d7c705f0d8f38786b4d6efd6ecc54199be6,0,2.0,1.0,1.0,0,212728866.0,1.0,1.2497585,1.499517,2.0,1.0,1,1.2497585,1.499517,-1.0,Dodgy,False
0xba077f3ecda0c74c1dbe15a86e4d1f96ccaadd90,0,0.0,0.0,0.0,0,189621259.93508056,0.0,0.0,0.0,0.0,,0,0.0,-1.0,-1.0,Dodgy,False
0x9ede16fd45a94c5be23a6ab09651b7e26ce171c3,0,0.0,0.0,0.0,0,189621259.93508056,0.0,0.0,0.0,0.0,,0,0.0,-1.0,-1.0,Dodgy,False
0x2aa40bb0993b5a2d00da4c1cd9555c626974c1a9,0,2.0,1.0,1.0,0,213132800.0,0.0,1.9995065,2.0,1.0,1.0,1,1.9995065,2.0,-1.0,Dodgy,False
0xc2d251394a1211b9a87ac8e0b42f431138a2d465,0,0.0,0.0,0.0,0,189621259.93508056,0.0,0.0,0.0,0.0,,0,0.0,-1.0,-1.0,Dodgy,False
0x420415645d9062eb6b9168f03bee92f1b3cf296c,0,39.0,25.0,14.0,7,235861409.0,15.0,3.0833129520459894,59.85,9.0,25.0,14,3.75778766,59.85,-1.0,Dodgy,False
0x3422258c54c75b879ec7b2b1050186a2c0eb0ebd,0,24.0,21.0,3.0,0,213306108.0,1.0,2.652003675,15.0,4.0,21.0,3,2.65200368,15.0,-1.0,Dodgy,False
0x7fac3c1e7e32cb490a96761fdcf80ed4a9941e62,0,0.0,0.0,0.0,0,189621259.93508056,0.0,0.0,0.0,0.0,,0,0.0,-1.0,-1.0,Dodgy,False
0xa902a214fdc137cf9dbc6d455d02e6e4ea2aca36,1,5.0,2.0,3.0,0,191164934.0,1.0,0.49991044,0.999916,5.0,2.0,3,0.49991044,0.999916,-1.0,Dodgy,False
0xb05c1c90b6c248cae5e3feb5dc41bbed790b283d,0,0.0,0.0,0.0,0,189621259.93508056,0.0,0.0,0.0,0.0,,0,0.0,-1.0,-1.0,Dodgy,False
0x5c2f45f806683785e59d4b41547e3729b681d806,0,1.0,1.0,0.0,0,220641422.0,0.0,0.0009534,0.0009534,1.0,1.0,0,0.0009534,0.0009534,-1.0,Dodgy,False
0xe6e9bbfb6f9f240ac42b2f4b39223e91ac5882b8,0,0.0,0.0,0.0,0,189621259.93508056,0.0,0.0,0.0,0.0,,0,0.0,-1.0,-1.0,Dodgy,False
0x476cc47caa32c7e6045feccdb18389a5509723bd,0,0.0,0.0,0.0,0,189621259.93508056,0.0,0.0,0.0,0.0,,0,0.0,-1.0,-1.0,Dodgy,False
0x259a0af5bb419bcea7e5aaeb0bed2e98bd8a11b3,1,4.0,1.0,3.0,2,186634670.0,1.0,0.004061015,0.01,2.0,1.0,3,0.00812203,0.01,-1.0,Dodgy,False
0x4e02e329396c26019d3a6eb4089c862fd11d9edb,0,0.0,0.0,0.0,0,189621259.93508056,0.0,0.0,0.0,0.0,,0,0.0,-1.0,-1.0,Dodgy,False
0x9399082f5b30a7ba6460f328b9885bc0cf81443d,0,35.0,17.0,18.0,0,212813350.0,1.0,1.7369119988571429,10.0,12.0,17.0,18,1.736912,10.0,-1.0,Dodgy,False
0xca2909f8c9e9f656eb468d53c84c23063e2dec4c,0,84.0,83.0,1.0,0,239398500.0,0.0,6.334202835519147,266.03629859180415,1.0,83.0,1,6.33420284,266.03629859,-1.0,Dodgy,False
0x55b775ea2ca493c082f3e17a8433e4d220fbb8d8,0,0.0,0.0,0.0,0,189621259.93508056,0.0,0.0,0.0,0.0,,0,0.0,-1.0,-1.0,Dodgy,False
0xf6713f25d2dfb22029a3d1ee8996f33f2705e494,0,0.0,0.0,0.0,0,189621259.93508056,0.0,0.0,0.0,0.0,,0,0.0,-1.0,-1.0,Dodgy,False
0x4ee78087a5cab2a24c49edcdc3d6bf61045d2a53,1,5.0,4.0,1.0,0,213195826.0,1.0,0.646842728,1.61667632,2.0,4.0,1,0.64684273,1.61667632,-1.0,Dodgy,False
0xa84ca974907191b149e7e5b07152a771b20df30e,0,0.0,0.0,0.0,0,189621259.93508056,0.0,0.0,0.0,0.0,,0,0.0,-1.0,-1.0,Dodgy,False
0xa3bc42c2ccf7671bc73e71c2ea083dc3fc993585,0,7.0,6.0,1.0,0,206856423.0,1.0,1.3378438,4.682,4.0,6.0,1,1.3378438,4.682,-1.0,Dodgy,False
0xf9b14517e630aacc5c9c9429cbe969aa61b3adc9,0,0.0,0.0,0.0,0,189621259.93508056,0.0,0.0,0.0,0.0,,0,0.0,-1.0,-1.0,Dodgy,False
0x8bfe1c609cdf6e7e43c5cd8910bd566a2c142688,0,0.0,0.0,0.0,0,189621259.93508056,0.0,0.0,0.0,0.0,,0,0.0,-1.0,-1.0,Dodgy,False
0x566e797616526498bc274597805f0d4a2682a6a6,0,2.0,1.0,1.0,0,213388550.0,1.0,0.5497585,0.55,1.0,1.0,1,0.5497585,0.55,-1.0,Dodgy,False
0x8c3b6f2dacc5a7ed7dcab43a53b8056aae6800b3,0,0.0,0.0,0.0,0,189621259.93508056,0.0,0.0,0.0,0.0,,0,0.0,-1.0,-1.0,Dodgy,False
0xec06933e56a99e06adbcaee148805c7d85cb46ff,1,10.0,9.0,1.0,0,212091801.0,1.0,1.193460674,5.96687287,5.0,9.0,1,1.19346067,5.96687287,-1.0,Dodgy,False
0x50f73e2e02fe63f669fb3320960aa48f42cc99ef,0,6.0,5.0,0.0,5,239057838.0,0.0,0.0016666666666666,0.01,2.0,5.0,0,0.01,0.01,-1.0,Dodgy,False
0x3814c3dee17a7660e5240d7b2352734e853f60bb,0,1.0,0.0,1.0,0,213646499.0,0.0,0.49962,0.49962,1.0,0.0,1,0.49962,0.49962,-1.0,Dodgy,False
0x18502a1f6ccd21ae49d932783d2814cca62591d9,0,1.0,1.0,0.0,0,213404650.0,0.0,0.13,0.13,1.0,1.0,0,0.13,0.13,-1.0,Dodgy,False
0x1b7bdc46fb5d65c6d688bfadcfb7d3a434413956,0,0.0,0.0,0.0,0,189621259.93508056,0.0,0.0,0.0,0.0,,0,0.0,-1.0,-1.0,Dodgy,False
0x0cbff6c0365083f20c9de72084be7fb11278aa86,0,12.0,11.0,1.0,0,210113259.0,1.0,1.7892885462606367,10.73469177756382,3.0,11.0,1,1.78928855,10.73469178,-1.0,Dodgy,False
0x4349b24ee0bb23c51569e63b2c1d457dd75464d7,0,3.0,2.0,1.0,0,41053120.0,0.0,0.380162341497234,0.569493724491702,2.0,2.0,1,0.38016234,0.56949372,-1.0,Dodgy,False
0xcd39300c31776ab6303fc64b930c1109c008ea0a,1,22.0,19.0,3.0,0,208017389.0,0.0,0.7952471912376674,8.621846843614343,14.0,19.0,3,0.79524719,8.62184684,-1.0,Dodgy,False
0x7069bb601755f69c81560192ecc2a62fed1c20b5,0,0.0,0.0,0.0,0,189621259.93508056,0.0,0.0,0.0,0.0,,0,0.0,-1.0,-1.0,Dodgy,False
0x2457119f041c0da24f05a4cfa9851446c224bfa8,0,3.0,2.0,1.0,0,213815875.0,0.0,1.3921860533333332,2.58784858,3.0,2.0,1,1.39218605,2.58784858,-1.0,Dodgy,False
0xfd8999b60a72c51ea892db66f5ef0c58f2ecd6d3,0,9.0,8.0,1.0,0,204615040.0,2.0,1.0084119244444445,4.53778016,6.0,8.0,1,1.00841192,4.53778016,-1.0,Dodgy,False
0x4d281388b9fa97fc5bc13e8392040efb661b1962,0,2.0,1.0,1.0,0,213910548.0,0.0,2.9387585,2.939,1.0,1.0,1,2.9387585,2.939,-1.0,Dodgy,False
0x49c47caac5a13bd9abcb3aa04ab5dad78c55f1c8,1,0.0,0.0,0.0,0,247979792.0,0.0,0.0,0.0,0.0,5.0,5,103.39978772,183.0,-1.0,Dodgy,False
0xba19bc896d5d8962d4d729d23253f2ab95633142,0,83.0,2.0,81.0,80,239853945.0,4.0,2.0848567646691474,172.94999917653922,1.0,2.0,81,57.68103716,172.94999918,-1.0,Dodgy,False
0xcdae97fb0bd5539641a31b2228d95246b0ac2b6f,0,0.0,0.0,0.0,0,189621259.93508056,0.0,0.0,0.0,0.0,,0,0.0,-1.0,-1.0,Dodgy,False
0x44073b0c378fa8def566209befe169866805b348,0,0.0,0.0,0.0,0,189621259.93508056,0.0,0.0,0.0,0.0,,0,0.0,-1.0,-1.0,Dodgy,False
0x2c30e423d30e78c416b3d8938e2e14d09af4753f,0,0.0,0.0,0.0,0,189621259.93508056,0.0,0.0,0.0,0.0,,0,0.0,-1.0,-1.0,Dodgy,False
0x87eed16b97b08fd92491c66d28226b33eb4f2c8d,0,0.0,0.0,0.0,0,189621259.93508056,0.0,0.0,0.0,0.0,,0,0.0,-1.0,-1.0,Dodgy,False
0xb70557d641af8ea5e94ac1569e6121d6a9bb30dd,0,0.0,0.0,0.0,0,189621259.93508056,0.0,0.0,0.0,0.0,,0,0.0,-1.0,-1.0,Dodgy,False
0xe0ea79c1d13a86eb4abc78e8a2ab83651c9e49bf,0,0.0,0.0,0.0,0,189621259.93508056,0.0,0.0,0.0,0.0,,0,0.0,-1.0,-1.0,Dodgy,False
0xe9e4a715ca5ae7b564a7cd135c23f2aef11a4aa0,0,0.0,0.0,0.0,0,189621259.93508056,0.0,0.0,0.0,0.0,,0,0.0,-1.0,-1.0,Dodgy,False
0xd03e202205168b8d0ef6c7fa9c27cb71b42f9e06,0,0.0,0.0,0.0,0,189621259.93508056,0.0,0.0,0.0,0.0,,0,0.0,-1.0,-1.0,Dodgy,False
0x4d6102bcbe452015a7d656a97de3f30f10054ceb,1,4.0,1.0,3.0,2,185882649.0,1.0,0.0399168375624404,0.137179838201629,1.0,1.0,3,0.07983368,0.13717984,-1.0,Dodgy,False
0xd550eada44d72c8a840d2aeb5cbe70469c9c0bac,0,0.0,0.0,0.0,0,189621259.93508056,0.0,0.0,0.0,0.0,,0,0.0,-1.0,-1.0,Dodgy,False
0x36bb0e89f241370a01ef4a00df07577d499a94b9,1,22.0,5.0,17.0,15,237679628.0,16.0,7.309168453692089,75.38793155961298,3.0,5.0,17,22.97167228,75.38793156,-1.0,Dodgy,False
0xf4dddaf909bfb371acaf2b7ed6a3ba0d70bf4843,0,0.0,0.0,0.0,0,189621259.93508056,0.0,0.0,0.0,0.0,,0,0.0,-1.0,-1.0,Dodgy,False
0x2cf904052d9ff15c18d6061e569b09925a6f0ac0,0,0.0,0.0,0.0,0,189621259.93508056,0.0,0.0,0.0,0.0,,0,0.0,-1.0,-1.0,Dodgy,False
0x3e67df2d3c70c2b6dc7ff69ff2c73d6cb7ee67ad,0,1.0,1.0,0.0,0,212556455.0,0.0,0.0039095559047509,0.0039095559047509,1.0,1.0,0,0.00390956,0.00390956,-1.0,Dodgy,False
0x9762cebe63e23bba2cbdf2d11e874839a7dd8ab1,0,2.0,1.0,1.0,0,212635286.0,0.0,0.9997585,1.0,2.0,1.0,1,0.9997585,1.0,-1.0,Dodgy,False
0x960cf466795efc2d47cd37ad01bb43bfaaae3618,0,3.0,2.0,1.0,0,212121655.0,0.0,0.3349999999999999,0.5,2.0,2.0,1,0.335,0.5,-1.0,Dodgy,False
0x197f986c640aedfd3ce94553c61ece11937bc2bb,1,16.0,8.0,8.0,0,222278069.0,2.0,1.1082297991945107,6.0,7.0,8.0,8,1.1082298,6.0,-1.0,Dodgy,False
0x2e3a90d922c6d5f73136f83eb62a86e27b792487,0,4.0,2.0,2.0,2,226647272.0,0.0,0.1024005,0.10484308,2.0,2.0,2,0.1024005,0.10484308,-1.0,Dodgy,False
